Report ID: 277925,,,,,,,,,
Project ID: AWQC-145349,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Total,"Phosphorus - Total",0.188,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,TKN as N,"TKN as Nitrogen",5.59,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",55.8,µg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",10.5,µg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",193,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",235,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Chloride,"Chloride",58000,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,pH,"pH",7.9,pH units
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,pH,"Temperature at which pH is measured",22.7,°C
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Silica - Reactive,"Silica - Reactive",0.64,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Turbidity,"Turbidity",39,NTU
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Volatile Suspended Solids,"Fixed Solids",28,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Volatile Suspended Solids,"Volatile Suspended Solids",44,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Suspended Solids,"Suspended Solids",72,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Total Organic Carbon,"Total Organic Carbon",37.8,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Dissolved Organic Carbon,"Dissolved Organic Carbon",26.8,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Nitrogen - Total,"Nitrogen - Total",5.59,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Nitrite as N,"Nitrite as N",3.4,µg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",3.4,µg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",15.1,µg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",0.046,µg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Total Dissolved Solids by Evaporation,"Total Dissolved Solids (by evaporation)",125000,mg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Ammonia as N,"Ammonia as N",74,µg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",19.435,µg/L
2020-001-3725,18/02/2020 11:50:00 AM,18/02/2020 04:05:14 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",6.5,µg/L
2020-001-3726,17/02/2020 01:00:00 PM,18/02/2020 04:05:34 PM,353180,EPA -  Tauwitchere,,Phosphorus - Total,"Phosphorus - Total",0.150,mg/L
2020-001-3726,17/02/2020 01:00:00 PM,18/02/2020 04:05:34 PM,353180,EPA -  Tauwitchere,,TKN as N,"TKN as Nitrogen",1.49,mg/L
2020-001-3726,17/02/2020 01:00:00 PM,18/02/2020 04:05:34 PM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",12.5,µg/L
2020-001-3726,17/02/2020 01:00:00 PM,18/02/2020 04:05:34 PM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",6.68,µg/L
2020-001-3726,17/02/2020 01:00:00 PM,18/02/2020 04:05:34 PM,353180,EPA -  Tauwitchere,,Conductivity & Total Dissolved Solids,"Conductivity",34200,µS/cm
2020-001-3726,17/02/2020 01:00:00 PM,18/02/2020 04:05:34 PM,353180,EPA -  Tauwitchere,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",22400,mg/L
2020-001-3726,17/02/2020 01:00:00 PM,18/02/2020 04:05:34 PM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",130,mg/L
