Report ID: 330884,,,,,,,,,
Project ID: AWQC-168204,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2022-000-7188,21/01/2022 09:50:00 AM,21/01/2022 04:08:14 PM,31523,EPA - Long Point,,TKN as N,"TKN as Nitrogen",1.55,mg/L
2022-000-7188,21/01/2022 09:50:00 AM,21/01/2022 04:08:14 PM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",3.43,µg/L
2022-000-7188,21/01/2022 09:50:00 AM,21/01/2022 04:08:14 PM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",1.63,µg/L
2022-000-7188,21/01/2022 09:50:00 AM,21/01/2022 04:08:14 PM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",0.004,mg/L
2022-000-7188,21/01/2022 09:50:00 AM,21/01/2022 04:08:14 PM,31523,EPA - Long Point,,Ammonia as N,"Ammonia as N",<0.005,mg/L
2022-000-7188,21/01/2022 09:50:00 AM,21/01/2022 04:08:14 PM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",<0.003,mg/L
2022-000-7188,21/01/2022 09:50:00 AM,21/01/2022 04:08:14 PM,31523,EPA - Long Point,,Nitrogen - Total,"Nitrogen - Total",1.55,mg/L
2022-000-7189,21/01/2022 07:50:00 AM,21/01/2022 04:08:03 PM,31513,EPA - Parnka Point Boat Ramp,,TKN as N,"TKN as Nitrogen",1.52,mg/L
2022-000-7189,21/01/2022 07:50:00 AM,21/01/2022 04:08:03 PM,31513,EPA - Parnka Point Boat Ramp,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",13.5,µg/L
2022-000-7189,21/01/2022 07:50:00 AM,21/01/2022 04:08:03 PM,31513,EPA - Parnka Point Boat Ramp,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",4.76,µg/L
2022-000-7189,21/01/2022 07:50:00 AM,21/01/2022 04:08:03 PM,31513,EPA - Parnka Point Boat Ramp,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.003,mg/L
2022-000-7189,21/01/2022 07:50:00 AM,21/01/2022 04:08:03 PM,31513,EPA - Parnka Point Boat Ramp,,Ammonia as N,"Ammonia as N",<0.005,mg/L
2022-000-7189,21/01/2022 07:50:00 AM,21/01/2022 04:08:03 PM,31513,EPA - Parnka Point Boat Ramp,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.003,mg/L
2022-000-7189,21/01/2022 07:50:00 AM,21/01/2022 04:08:03 PM,31513,EPA - Parnka Point Boat Ramp,,Nitrogen - Total,"Nitrogen - Total",1.52,mg/L
2022-000-7202,20/01/2022 04:10:00 PM,21/01/2022 04:08:09 PM,31515,EPA - Snipe Point,,TKN as N,"TKN as Nitrogen",1.54,mg/L
2022-000-7202,20/01/2022 04:10:00 PM,21/01/2022 04:08:09 PM,31515,EPA - Snipe Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",82.4,µg/L
2022-000-7202,20/01/2022 04:10:00 PM,21/01/2022 04:08:09 PM,31515,EPA - Snipe Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",19.7,µg/L
2022-000-7202,20/01/2022 04:10:00 PM,21/01/2022 04:08:09 PM,31515,EPA - Snipe Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.003,mg/L
2022-000-7202,20/01/2022 04:10:00 PM,21/01/2022 04:08:09 PM,31515,EPA - Snipe Point,,Ammonia as N,"Ammonia as N",0.051,mg/L
2022-000-7202,20/01/2022 04:10:00 PM,21/01/2022 04:08:09 PM,31515,EPA - Snipe Point,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.006,mg/L
2022-000-7202,20/01/2022 04:10:00 PM,21/01/2022 04:08:09 PM,31515,EPA - Snipe Point,,Nitrogen - Total,"Nitrogen - Total",1.54,mg/L
