"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",97.00,"0.0194"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",49.00,"0.0486"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",730.00,"1.0220"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",243.00,"0.0730"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",97.00,"0.0244"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmus",49.00,"0.0064"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",49.00,"0.0121"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",3407.00,"0.2044"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CHLOROPHYCEAE","Crucigenia",584.00,"0.0175"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CHLOROPHYCEAE","Filamentous Green",171.00,"0.0661"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",1509.00,"0.4526"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CHLOROPHYCEAE","Selenastrum",2385.00,"0.5961"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",195.00,"0.0681"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",195.00,"0.0622"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CYANOPHYCEAE","Chroococcus  (small cells)",195.00,"0.0023"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CYANOPHYCEAE","Limnothrix/Geitlerinema/Anagnostidinema",107.00,"0.0018"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",3066.00,"0.0161"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",195.00,"3.8933"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",49.00,"0.0973"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",243.00,"0.1216"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"DINOPHYCEAE","Peridiniales",146.00,"0.7300"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",24/2/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1119.00,"0.0895"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",,"TOTAL_ALGAE",,14880.00,"7.6255"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",,"TOTAL_POTENTIALLY_TOXIC_BGA",,107.00,"1.8736"
"ALS MELB","21-12031"," 6906816","Morella Basin @ Outlet",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
