"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",49.00,"0.0097"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",3834.00,"0.7667"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",6.00,"0.0023"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",49.00,"0.0064"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",146.00,"0.0087"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0155"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",776.00,"0.0040"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",6.00,"0.0116"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",2.00,"0.0009"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",437.00,"0.0349"
"ALS MELB","21-55807"," 7241903","Long Point",17/11/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",146.00,"0.0145"
"ALS MELB","21-55807"," 7241903","Long Point",,"TOTAL_ALGAE",,5500.00,"0.8756"
"ALS MELB","21-55807"," 7241903","Long Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-55807"," 7241903","Long Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
