CUSTOMER,PROJECT,SAMPLE_NUMBER,SITE,SAMPDATE,CLASS_NAME,TAXA,TOTAL_CELL_COUNTS,TOTAL_BIOVOLUME
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,BACILLARIOPHYCEAE,Gyrosigma,48,0.0672
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,BACILLARIOPHYCEAE,Nitzschia,6726,2.6905
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,BACILLARIOPHYCEAE,Pennales,192,0.0576
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,BACILLARIOPHYCEAE,Pennales (small <20um),48,0.012
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,CHLOROPHYCEAE,Ankistrodesmoideae,11339,1.4966
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,CHLOROPHYCEAE,Chlorococcoids (<10um),49966,2.9979
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,CYANOPHYCEAE,Synechococcales   small (iauv <20),103776,0.5448
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,DINOPHYCEAE,Gymnodiniales,240,0.4804
ALS MELB,22-15545,7394981,Parnka Point,16/03/2022 0:00,DINOPHYCEAE,Gymnodiniales (small),144,0.072
ALS MELB,22-15545,7394981,Parnka Point,,TOTAL_ALGAE,,172479,8.4194
ALS MELB,22-15545,7394981,Parnka Point,,TOTAL_POTENTIALLY_TOXIC_BGA,,0,0
ALS MELB,22-15545,7394981,Parnka Point,,TOTAL_TOXIC_BGA,,0,0
