CUSTOMER,PROJECT,SAMPLE_NUMBER,SITE,SAMPDATE,CLASS_NAME,TAXA,TOTAL_CELL_COUNTS,TOTAL_BIOVOLUME
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,BACILLARIOPHYCEAE,Chaetoceros,398,0.0796
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,BACILLARIOPHYCEAE,Entomoneis,2,0.0019
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,BACILLARIOPHYCEAE,Nitzschia,149,0.0597
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,BACILLARIOPHYCEAE,Pennales,100,0.0298
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,BACILLARIOPHYCEAE,Pennales (small <20um),199,0.0499
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,CHLOROPHYCEAE,Chlorococcoids (<10um),15927,0.9556
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,CYANOPHYCEAE,"Oscillatoriales    (iauv 400-1,000)

Oscillatoriales (iauv 400-1,000)
	 
Oscillatoriales (iauv 400-1,000)
	671       	P",96,0.0641
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,CYANOPHYCEAE,Planktolyngbya,747,0.0028
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,CYANOPHYCEAE,Synechococcales   small (iauv <20),13936,0.0731
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,DINOPHYCEAE,Gymnodiniales,50,0.0995
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,OTHER PHYTOPLANKTON,Other small flagellates,697,0.0557
ALS MELB,22-15545,7394979,Bonneys,16/03/2022 0:00,OTHER PHYTOPLANKTON,Prasinophytes,199,0.0199
ALS MELB,22-15545,7394979,Bonneys,,TOTAL_ALGAE,,32500,1.4921
ALS MELB,22-15545,7394979,Bonneys,,TOTAL_POTENTIALLY_TOXIC_BGA,,96,0.0641
ALS MELB,22-15545,7394979,Bonneys,,TOTAL_TOXIC_BGA,,0,0
