CUSTOMER,PROJECT,SAMPLE_NUMBER,SITE,SAMPDATE,CLASS_NAME,TAXA,TOTAL_CELL_COUNTS,TOTAL_BIOVOLUME
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,BACILLARIOPHYCEAE,Nitzschia,24409,9.7637
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,BACILLARIOPHYCEAE,Pennales,586,0.1757
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,BACILLARIOPHYCEAE,Pennales (small <20um),342,0.0857
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,CHLOROPHYCEAE,Ankistrodesmoideae,113747,15.014
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,CHLOROPHYCEAE,Chlorococcoids (<10um),103984,6.239
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,CHLOROPHYCEAE,Oocystis,195,0.0585
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,CRYPTOPHYCEAE,Cryptomonads,244,0.0781
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,CYANOPHYCEAE,Synechococcales   small (iauv <20),1187268,6.2331
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,DINOPHYCEAE,Gymnodiniales,146,0.2929
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,DINOPHYCEAE,Gymnodiniales (small),49,0.0244
ALS MELB,22-15545,7394989,Stony Well,17/03/2022 0:00,OTHER PHYTOPLANKTON,Prasinophytes,49,0.0048
ALS MELB,22-15545,7394989,Stony Well,,TOTAL_ALGAE,,1431019,37.97
ALS MELB,22-15545,7394989,Stony Well,,TOTAL_POTENTIALLY_TOXIC_BGA,,0,0
ALS MELB,22-15545,7394989,Stony Well,,TOTAL_TOXIC_BGA,,0,0
