CUSTOMER,PROJECT,SAMPLE_NUMBER,SITE,SAMPDATE,CLASS_NAME,TAXA,TOTAL_CELL_COUNTS,TOTAL_BIOVOLUME
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,BACILLARIOPHYCEAE,Chaetoceros,341,0.0681
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,BACILLARIOPHYCEAE,Pennales,2,0.0005
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,BACILLARIOPHYCEAE,Pennales (small <20um),49,0.0122
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,CHLOROPHYCEAE,Chlorococcoids (<10um),243,0.0146
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,CHLOROPHYCEAE,Monoraphidium  (small),1265,0.0202
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,CYANOPHYCEAE,Aphanizomenonaceae family - straight,39,0.0026
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,CYANOPHYCEAE,Chroococcus (large cells),4,0.0013
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,CYANOPHYCEAE,Chrysosporum cf. bergii,68,0.0057
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,CYANOPHYCEAE,Pseudanabaena,95,0.0011
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,CYANOPHYCEAE,Synechococcales   small (iauv <20),2239,0.0117
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,DINOPHYCEAE,Dinoflagellates,56,1.129
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,DINOPHYCEAE,Peridiniales,2,0.0097
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,OTHER PHYTOPLANKTON,Other small flagellates,97,0.0077
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,17/03/2022 0:00,OTHER PHYTOPLANKTON,Prasinophytes,49,0.0048
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,,TOTAL_ALGAE,,4549,1.2898
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,,TOTAL_POTENTIALLY_TOXIC_BGA,,39,0.0026
ALS MELB,22-15545,7394983,Tilley D/S Nth O/L,,TOTAL_TOXIC_BGA,,68,5.7913
