"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Centrales",50.00,"0.0099"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",3774.00,"0.7547"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Naviculales",50.00,"0.0695"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",298.00,"0.1191"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",50.00,"0.0149"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",546.00,"0.1371"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",695.00,"0.0417"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"CHLOROPHYCEAE","Selenastrum",50.00,"0.0124"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"CYANOPHYCEAE","Planktolyngbya",348.00,"0.0013"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",13705.00,"0.0719"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"DINOPHYCEAE","Dinoflagellates",8.00,"0.1589"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",50.00,"0.0248"
"ALS MELB","20-54272"," 6781615","Noonameena",18/11/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",298.00,"0.0238"
"ALS MELB","20-54272"," 6781615","Noonameena",,"TOTAL_ALGAE",,19922.00,"1.4403"
"ALS MELB","20-54272"," 6781615","Noonameena",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","20-54272"," 6781615","Noonameena",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
