"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Amphora",4.00,"0.0019"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Centrales",195.00,"0.0389"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Cocconeis",2.00,"0.0008"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Naviculales",6.00,"0.0081"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",2.00,"0.0007"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0146"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",1217.00,"0.1606"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmus",292.00,"0.0385"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",3164.00,"0.1898"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CHLOROPHYCEAE","Colonial green (cells)",14116.00,"1.4116"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CHLOROPHYCEAE","Lagerheimia",29692.00,"14.846"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CHLOROPHYCEAE","Oocystis",7545.00,"2.2634"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CHLOROPHYCEAE","Selenastrum",16306.00,"4.0766"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",49.00,"0.0170"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0155"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",96622.00,"0.5072"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",18/11/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",49.00,"0.0038"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",,"TOTAL_ALGAE",,169408.00,"23.608"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","20-54272"," 6781628","Tilley Swamp Drain",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
