"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"BACILLARIOPHYCEAE","Fragilariaceae",838.00,"0.4189"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"BACILLARIOPHYCEAE","Gyrosigma",49.00,"0.0690"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0690"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",197.00,"0.0788"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",789.00,"0.1979"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",197.00,"0.0260"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",2957.00,"0.1774"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Closterium",2.00,"0.0081"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Crucigenia",7097.00,"0.2129"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Didymocystis",296.00,"0.0121"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Eremosphaera",49.00,"0.0345"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Lagerheimia",148.00,"0.0739"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Micractinium",49.00,"0.0014"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Monoraphidium",1183.00,"1.0645"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Nephrocytium",394.00,"0.0788"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",3204.00,"0.9610"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Pediastrum",542.00,"0.0325"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Planctonema",8822.00,"7.0576"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CHLOROPHYCEAE","Scenedesmus",1380.00,"0.3450"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",1528.00,"0.4889"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CYANOPHYCEAE","Limnolyngbya (Planktolyngbya circumcreta)
Limnolyngbya (Planktolyngbya circumcreta)",81321.00,"0.3984"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CYANOPHYCEAE","Oscillatoriales       (iauv 1-100)",317.00,"0.0193"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CYANOPHYCEAE","Oscillatoriales     (iauv 201-400)",154.00,"0.0438"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",167570.00,"0.6367"
"ALS MELB","21-39298"," 7116645","Murray Mouth",10/8/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",142928.00,"0.7503"
"ALS MELB","21-39298"," 7116645","Murray Mouth",,"TOTAL_ALGAE",,422060.00,"13.257"
"ALS MELB","21-39298"," 7116645","Murray Mouth",,"TOTAL_POTENTIALLY_TOXIC_BGA",,471.00,"0.0631"
"ALS MELB","21-39298"," 7116645","Murray Mouth",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
