Report ID: 333465,,,,,,,,,
Project ID: AWQC-168985,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2022-001-4586,22/02/2022 03:55:00 PM,23/02/2022 03:55:09 PM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",3.84,µg/L
2022-001-4586,22/02/2022 03:55:00 PM,23/02/2022 03:55:09 PM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",1.63,µg/L
2022-001-4586,22/02/2022 03:55:00 PM,23/02/2022 03:55:09 PM,31523,EPA - Long Point,,Phosphorus - Total,"Phosphorus - Total",<0.005,mg/L
2022-001-4586,22/02/2022 03:55:00 PM,23/02/2022 03:55:09 PM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.006,mg/L
2022-001-4586,22/02/2022 03:55:00 PM,23/02/2022 03:55:09 PM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",0.012,mg/L
2022-001-4586,22/02/2022 03:55:00 PM,23/02/2022 03:55:09 PM,31523,EPA - Long Point,,Ammonia as N,"Ammonia as N",0.354,mg/L
2022-001-4586,22/02/2022 03:55:00 PM,23/02/2022 03:55:09 PM,31523,EPA - Long Point,,Nitrogen - Total,"Nitrogen - Total",<0.06,mg/L
2022-001-4586,22/02/2022 03:55:00 PM,23/02/2022 03:55:09 PM,31523,EPA - Long Point,,TKN as N,"TKN as Nitrogen",<0.05,mg/L
2022-001-4587,23/02/2022 08:55:00 AM,23/02/2022 03:55:03 PM,31515,EPA - Snipe Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",143,µg/L
2022-001-4587,23/02/2022 08:55:00 AM,23/02/2022 03:55:03 PM,31515,EPA - Snipe Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",34.0,µg/L
2022-001-4587,23/02/2022 08:55:00 AM,23/02/2022 03:55:03 PM,31515,EPA - Snipe Point,,Phosphorus - Total,"Phosphorus - Total",0.118,mg/L
2022-001-4587,23/02/2022 08:55:00 AM,23/02/2022 03:55:03 PM,31515,EPA - Snipe Point,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",<0.003,mg/L
2022-001-4587,23/02/2022 08:55:00 AM,23/02/2022 03:55:03 PM,31515,EPA - Snipe Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.003,mg/L
2022-001-4587,23/02/2022 08:55:00 AM,23/02/2022 03:55:03 PM,31515,EPA - Snipe Point,,Ammonia as N,"Ammonia as N",<0.005,mg/L
2022-001-4587,23/02/2022 08:55:00 AM,23/02/2022 03:55:03 PM,31515,EPA - Snipe Point,,Nitrogen - Total,"Nitrogen - Total",7.02,mg/L
2022-001-4587,23/02/2022 08:55:00 AM,23/02/2022 03:55:03 PM,31515,EPA - Snipe Point,,TKN as N,"TKN as Nitrogen",7.02,mg/L
2022-001-4588,22/02/2022 02:22:00 PM,23/02/2022 03:54:55 PM,31513,EPA - Parnka Point Boat Ramp,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",11.2,µg/L
2022-001-4588,22/02/2022 02:22:00 PM,23/02/2022 03:54:55 PM,31513,EPA - Parnka Point Boat Ramp,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",8.32,µg/L
2022-001-4588,22/02/2022 02:22:00 PM,23/02/2022 03:54:55 PM,31513,EPA - Parnka Point Boat Ramp,,Phosphorus - Total,"Phosphorus - Total",0.129,mg/L
2022-001-4588,22/02/2022 02:22:00 PM,23/02/2022 03:54:55 PM,31513,EPA - Parnka Point Boat Ramp,,Ammonia as N,"Ammonia as N",0.005,mg/L
2022-001-4588,22/02/2022 02:22:00 PM,23/02/2022 03:54:55 PM,31513,EPA - Parnka Point Boat Ramp,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",<0.003,mg/L
2022-001-4588,22/02/2022 02:22:00 PM,23/02/2022 03:54:55 PM,31513,EPA - Parnka Point Boat Ramp,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.003,mg/L
2022-001-4588,22/02/2022 02:22:00 PM,23/02/2022 03:54:55 PM,31513,EPA - Parnka Point Boat Ramp,,Nitrogen - Total,"Nitrogen - Total",2.95,mg/L
2022-001-4588,22/02/2022 02:22:00 PM,23/02/2022 03:54:55 PM,31513,EPA - Parnka Point Boat Ramp,,TKN as N,"TKN as Nitrogen",2.95,mg/L
