"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",2.00,"0.0003"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",2.00,"0.0005"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",1706.00,"0.2252"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",2925.00,"0.1755"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",4.00,"0.0012"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",186251.00,"0.9778"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",8.00,"0.0156"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",49.00,"0.0243"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",2438.00,"0.1950"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",8/9/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",49.00,"0.0048"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",,"TOTAL_ALGAE",,193483.00,"1.6329"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-43664"," 7152228","3.2km Sth of Salt Ck",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
