"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales",20020.00,"4.0039"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0683"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",244.00,"0.0732"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Botryococcus",234.00,"0.0229"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",2197.00,"0.1318"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Closterium",6.00,"0.0242"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Colonial green (cells)",1270.00,"0.1269"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Crucigenia",16602.00,"0.4980"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Dictyosphaerium",8789.00,"0.1757"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Elakatothrix",98.00,"0.0043"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Eremosphaera",16.00,"0.0109"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Lagerheimia",1221.00,"0.6103"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",1172.00,"0.0187"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Monoraphidium (large)",49.00,"0.0195"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Oocystis",4395.00,"1.3183"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Planctonema",4102.00,"3.2812"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Scenedesmus",5615.00,"1.4038"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Staurastrum",2.00,"0.0039"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Tetraedron",488.00,"0.0732"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CHLOROPHYCEAE","Tetrastrum",4883.00,"0.1953"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",244.00,"0.0781"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CYANOPHYCEAE","Aphanizomenonaceae family - straight",3369.00,"0.2257"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CYANOPHYCEAE","Cuspidothrix issatschenkoi",439.00,"0.0250"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CYANOPHYCEAE","Limnolyngbya (Planktolyngbya circumcreta)
Limnolyngbya (Planktolyngbya circumcreta)",197266.00,"0.9666"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CYANOPHYCEAE","Microcystis",35.00,"0.0026"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CYANOPHYCEAE","Oscillatoriales       (iauv 1-100)",283.00,"0.0172"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CYANOPHYCEAE","Planktolyngbya",309570.00,"1.1763"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CYANOPHYCEAE","Pseudanabaena",1953.00,"0.0244"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",136133.00,"0.7147"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",21/1/2022 0:00:00,"EUGLENOPHYCEAE","Euglena",2.00,"0.0136"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",,"TOTAL_ALGAE",,720746.00,"15.309"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",,"TOTAL_POTENTIALLY_TOXIC_BGA",,3687.00,"0.2455"
"ALS MELB","22-06265"," 7328747","US Tauwitchere",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
