"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales",2.00,"0.0003"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",2941.00,"0.5882"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Naviculales",637.00,"0.8922"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",98.00,"0.0392"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",5883.00,"1.4766"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"BACILLARIOPHYCEAE","Pleurosigma",98.00,"0.1961"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",3138.00,"0.1882"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0156"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",75988.00,"0.3989"
"ALS MELB","22-06265"," 7328732","Bonneys",21/1/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",588.00,"0.0470"
"ALS MELB","22-06265"," 7328732","Bonneys",,"TOTAL_ALGAE",,89422.00,"3.8428"
"ALS MELB","22-06265"," 7328732","Bonneys",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","22-06265"," 7328732","Bonneys",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
