"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",18427.00,"7.3707"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",27155.00,"6.8160"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",219183.00,"28.932"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"CHLOROPHYCEAE","Carteria",97.00,"0.0291"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",461643.00,"27.698"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"CHLOROPHYCEAE","Oocystis",48.00,"0.0145"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",194.00,"0.0620"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"CYANOPHYCEAE","Pseudanabaena",388.00,"0.0048"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"CYANOPHYCEAE","Spirulina",621.00,"0.0035"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",3258656.00,"17.107"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"DINOPHYCEAE","Gymnodiniales",630.00,"1.2607"
"ALS MELB","22-06265"," 7328743","Snipe Point",20/1/2022 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",873.00,"0.4364"
"ALS MELB","22-06265"," 7328743","Snipe Point",,"TOTAL_ALGAE",,3987915.00,"89.736"
"ALS MELB","22-06265"," 7328743","Snipe Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","22-06265"," 7328743","Snipe Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
