"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0690"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",394.00,"0.1182"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",49.00,"0.0065"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",345.00,"0.0207"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"CHLOROPHYCEAE","Lagerheimia",99.00,"0.0492"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",148.00,"0.0023"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"CHLOROPHYCEAE","Oocystis",296.00,"0.0887"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"CHRYSOPHYCEAE","Other Chrysophytes",49.00,"0.0098"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",3450.00,"0.0181"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"DINOPHYCEAE","Peridiniales",739.00,"3.6964"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",20/1/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",246.00,"0.0197"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",,"TOTAL_ALGAE",,5864.00,"4.0989"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","22-06265"," 7328736","Morella Basin @ O/L",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
