"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",195.00,"0.0389"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",97.00,"0.1362"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",49.00,"0.0194"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",195.00,"0.0584"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",1947.00,"0.1168"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Closterium",19.00,"0.0804"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Colonial green (cells)",487.00,"0.0486"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Crucigenia",6620.00,"0.1986"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Dictyosphaerium",584.00,"0.0116"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Didymocystis",292.00,"0.0119"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Dimorphococcus",876.00,"0.0175"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Eremosphaera",16.00,"0.0109"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Lagerheimia",195.00,"0.0973"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Monoraphidium",3164.00,"2.8475"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Nephrocytium",195.00,"0.0389"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",9492.00,"2.8475"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Pediastrum",1168.00,"0.0700"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Planctonema",14116.00,"11.292"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Scenedesmus",1509.00,"0.3772"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Schroederia",49.00,"0.0267"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Staurastrum",49.00,"0.0973"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Tetraedron",49.00,"0.0073"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CHLOROPHYCEAE","Tetrastrum",389.00,"0.0155"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",341.00,"0.1090"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CYANOPHYCEAE","Limnolyngbya
Limnolyngbya (Planktolyngbya circumcreta)",224396.00,"1.0995"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",93945.00,"0.3569"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",533489.00,"2.8008"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",14/7/2021 0:00:00,"EUGLENOPHYCEAE","Eutreptia",49.00,"0.0486"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",,"TOTAL_ALGAE",,894021.00,"22.895"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-35420"," 7086222","DS Tauwitchere",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
