Report ID: 361752,,,,,,,,,
Project ID: AWQC-181124,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Gyrosigma",<0.01,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Navicula",<0.01,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Nitzschia",0.03,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Chlorella",90.0,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Merismopedia",<0.01,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Blue_Green Algae Biovolume",<0.01,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Diatom Biovolume",Not Calculated,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Green Algae Biovolume",Not Calculated,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Algae - Total",2080000,cells/mL
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Blue Green Algae - Total",1600,cells/mL
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Diatoms - Total",54,cells/mL
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",0,cells/mL
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Green Algae - Total",2080000,cells/mL
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",130,µg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",61.3,µg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Total,"Phosphorus - Total",0.194,mg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,TKN as N,"TKN as Nitrogen",4.35,mg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Total Organic Carbon,"Total Organic Carbon",32.9,mg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Turbidity,"Turbidity",26,NTU
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,pH,"pH",8.0,pH units
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,pH,"Temperature at which pH is measured",21.8,°C
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Silica - Reactive,"Silica - Reactive",3.89,mg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Suspended Solids,"Suspended Solids",67,mg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Chloride,"Chloride",35000,mg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Conductivity",86200,µS/cm
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",69800,mg/L
2023-001-9929,13/04/2023 10:20:00 AM,13/04/2023 03:31:06 PM,31525,EPA - Villa de Yumpa,,Dissolved Organic Carbon,"Dissolved Organic Carbon",21.3,mg/L
