"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",1655.00,"0.6619"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",97.00,"0.0292"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",97.00,"0.0128"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",89564.00,"5.3738"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",584.00,"0.2044"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",3261.00,"1.0436"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"CYANOPHYCEAE","Planktolyngbya",341.00,"0.0012"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"CYANOPHYCEAE","Pseudanabaena",1460.00,"0.0182"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",467290.00,"2.4532"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"DINOPHYCEAE","Gymnodiniales",876.00,"1.7523"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",341.00,"0.1703"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",2/6/2022 0:00:00,"DINOPHYCEAE","Peridiniales",876.00,"4.3808"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",,"TOTAL_ALGAE",,566442.00,"16.102"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS_MELB","22-48116"," 239360","Salt Creek Outlet",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
