"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",2/6/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales",14.00,"0.0027"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",2/6/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0146"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",2/6/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",146.00,"0.0087"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",2/6/2022 0:00:00,"CYANOPHYCEAE","Planktolyngbya",292.00,"0.0011"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",2/6/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",438.00,"0.0023"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",2/6/2022 0:00:00,"DINOPHYCEAE","Gymnodiniales",49.00,"0.0973"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",2/6/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",49.00,"0.0038"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",,"TOTAL_ALGAE",,1037.00,"0.1307"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS_MELB","22-48115"," 239339","Tilley Swamp Drain Watercourse",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
