"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales - (5-10um)",195.00,"0.0155"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",49.00,"0.0097"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",97.00,"0.0292"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",49.00,"0.0064"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",438.00,"0.0262"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",49.00,"0.0007"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",535.00,"0.0028"
"ALS MELB","22-11365"," 7366799","Long Point",22/2/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",195.00,"0.0155"
"ALS MELB","22-11365"," 7366799","Long Point",,"TOTAL_ALGAE",,1656.00,"0.1186"
"ALS MELB","22-11365"," 7366799","Long Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","22-11365"," 7366799","Long Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
