"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales",677.00,"0.1354"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Naviculales",2.00,"0.0027"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",6.00,"0.0023"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",97.00,"0.0290"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",48.00,"0.0121"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Botryococcus",116.00,"0.0113"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",1452.00,"0.0871"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Crucigenia",2710.00,"0.0812"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Dictyosphaerium",774.00,"0.0154"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Didymocystis",97.00,"0.0039"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Dimorphococcus",31.00,"0.0006"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",581.00,"0.0092"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Oocystis",871.00,"0.2613"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Planctonema",4210.00,"3.3678"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Scenedesmus",919.00,"0.2298"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHLOROPHYCEAE","Tetrastrum",194.00,"0.0077"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CHRYSOPHYCEAE","Other Chrysophytes",48.00,"0.0096"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",242.00,"0.0774"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CYANOPHYCEAE","Cuspidothrix issatschenkoi",443.00,"0.0252"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CYANOPHYCEAE","Limnolyngbya
Limnolyngbya (Planktolyngbya circumcreta)",13791.00,"0.0675"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CYANOPHYCEAE","Limnothrix/Geitlerinema/Anagnostidinema",1210.00,"0.0211"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CYANOPHYCEAE","Planktolyngbya",28694.00,"0.1090"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CYANOPHYCEAE","Pseudanabaena",1016.00,"0.0127"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",23227.00,"0.1219"
"ALS MELB","22-11365"," 7366795","Murray Mouth",22/2/2022 0:00:00,"EUGLENOPHYCEAE","Euglena",4.00,"0.0271"
"ALS MELB","22-11365"," 7366795","Murray Mouth",,"TOTAL_ALGAE",,81460.00,"4.7294"
"ALS MELB","22-11365"," 7366795","Murray Mouth",,"TOTAL_POTENTIALLY_TOXIC_BGA",,1210.00,"0.0211"
"ALS MELB","22-11365"," 7366795","Murray Mouth",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
