Report ID: 353302,,,,,,,,,
Project ID: AWQC-176361,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Total,"Phosphorus - Total",0.009,mg/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",27.1,µg/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",7.91,µg/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Algae - Total",531000,cells/mL
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Blue Green Algae - Total",0,cells/mL
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Diatoms - Total",4,cells/mL
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",0,cells/mL
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Green Algae - Total",530000,cells/mL
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Gyrosigma",<0.01,mm3/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Chlorella",18.3,mm3/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Blue_Green Algae Biovolume",0.00,mm3/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Diatom Biovolume",Not Calculated,mm3/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Green Algae Biovolume",Not Calculated,mm3/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",208,mg/L
2022-008-6092,08/11/2022 03:10:00 PM,09/11/2022 03:16:44 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",254,mg/L
