"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales",199.00,"0.0398"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"BACILLARIOPHYCEAE","Naviculales",50.00,"0.0697"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",199.00,"0.0598"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",150.00,"0.0375"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",28907.00,"3.8157"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",748.00,"0.1869"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",173445.00,"10.406"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",1396.00,"0.4465"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",468501.00,"2.4596"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"DINOPHYCEAE","Dinoflagellates",50.00,"0.9968"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"DINOPHYCEAE","Gymnodiniales",150.00,"0.2990"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",29/9/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",35885.00,"2.8708"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",,"TOTAL_ALGAE",,709681.00,"21.689"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS_MELB","22-70933"," 7791208","Sth Policeman Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
