"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",2.00,"0.0027"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",98.00,"0.0392"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0147"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",2598.00,"0.3429"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",1324.00,"0.0794"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"CHRYSOPHYCEAE","Other Chrysophytes",49.00,"0.0098"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",576527.00,"3.0267"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",49.00,"0.0980"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",98.00,"0.0490"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",2010.00,"0.1608"
"ALS MELB","21-41798"," 7136736","Snipe Point",24/8/2021 0:00:00,"OTHER PHYTOPLANKTON","Raphidophytes",98.00,"0.6863"
"ALS MELB","21-41798"," 7136736","Snipe Point",,"TOTAL_ALGAE",,582902.00,"4.5098"
"ALS MELB","21-41798"," 7136736","Snipe Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-41798"," 7136736","Snipe Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
