"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",246.00,"0.1232"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales - (5-10um)",49.00,"0.0039"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Cocconeis",444.00,"0.1996"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",2.00,"0.0027"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",2316.00,"0.9265"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0147"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",887.00,"0.2226"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",3006.00,"0.3968"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",2464.00,"0.1478"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",99.00,"0.0295"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",444.00,"0.0016"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"CYANOPHYCEAE","Spirulina",621.00,"0.0035"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1301134.00,"6.8309"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",4.00,"0.0078"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",148.00,"0.0739"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"DINOPHYCEAE","Peridiniales",4.00,"0.0197"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1331.00,"0.1064"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",148.00,"0.0147"
"ALS MELB","21-41798"," 7136735","Seagull Island",24/8/2021 0:00:00,"OTHER PHYTOPLANKTON","Raphidophytes",49.00,"0.3450"
"ALS MELB","21-41798"," 7136735","Seagull Island",,"TOTAL_ALGAE",,1313445.00,"9.4717"
"ALS MELB","21-41798"," 7136735","Seagull Island",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-41798"," 7136735","Seagull Island",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
