"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",14.00,"0.0027"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",2.00,"0.0005"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",1912.00,"0.1147"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"CHLOROPHYCEAE","Planctonema",59.00,"0.0470"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",49.00,"0.0171"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",245.00,"0.0784"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"CYANOPHYCEAE","Raphidiopsis raciborskii",833.00,"0.0350"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",3040.00,"0.0159"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",2.00,"0.0392"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",2.00,"0.0039"
"ALS MELB","21-15798"," 6933877","Mark Point",18/3/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",343.00,"0.0274"
"ALS MELB","21-15798"," 6933877","Mark Point",,"TOTAL_ALGAE",,6501.00,"0.3822"
"ALS MELB","21-15798"," 6933877","Mark Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-15798"," 6933877","Mark Point",,"TOTAL_TOXIC_BGA",,833.00,"3.5003"
