"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",2.00,"0.0027"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",12653.00,"5.0613"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",97.00,"0.0244"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",32120.00,"4.2398"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",81760.00,"4.9055"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0155"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"CYANOPHYCEAE","Spirulina",382.00,"0.0021"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",370839.00,"1.9469"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",1703.00,"34.066"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",243.00,"0.1216"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",3/2/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",17520.00,"1.4016"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",,"TOTAL_ALGAE",,517368.00,"51.788"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-07778"," 6873998","Salt Creek OL",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
