"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"BACILLARIOPHYCEAE","Centrales",49.00,"0.0097"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",879.00,"0.1757"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"BACILLARIOPHYCEAE","Gyrosigma",98.00,"0.1367"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"BACILLARIOPHYCEAE","Naviculales",781.00,"1.0937"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",439.00,"0.1757"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",391.00,"0.1171"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",5078.00,"1.2746"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"BACILLARIOPHYCEAE","Pleurosigma",49.00,"0.0976"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",1025.00,"0.0615"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"CYANOPHYCEAE","Planktolyngbya",781.00,"0.0029"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"CYANOPHYCEAE","Pseudanabaena",23.00,"0.0002"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",95703.00,"0.5024"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales",49.00,"0.0976"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",49.00,"0.0244"
"ALS MELB","20-56146"," 6796591","Bonneys",1/12/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",781.00,"0.0625"
"ALS MELB","20-56146"," 6796591","Bonneys",,"TOTAL_ALGAE",,106175.00,"3.8330"
"ALS MELB","20-56146"," 6796591","Bonneys",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","20-56146"," 6796591","Bonneys",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
