"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",2.00,"0.0007"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmus",146.00,"0.0192"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Botryococcus",506.00,"0.0496"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",146.00,"0.0365"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",584.00,"0.0350"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Colonial green (cells)",389.00,"0.0389"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Crucigenia",1363.00,"0.0408"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Didymocystis",97.00,"0.0039"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Golenkinia",49.00,"0.0194"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Hyaloraphidium",49.00,"0.0365"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Lagerheimia",49.00,"0.0243"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Monoraphidium",8.00,"0.0070"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Oocystis",1703.00,"0.5110"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Planctonema",6229.00,"4.9834"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Scenedesmus",97.00,"0.0243"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Schroederia",49.00,"0.0267"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Selenastrum",146.00,"0.0365"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CHLOROPHYCEAE","Staurastrum",2.00,"0.0038"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",146.00,"0.0467"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CYANOPHYCEAE","Limnolyngbya (Planktolyngbya circumcreta)
Limnolyngbya (Planktolyngbya circumcreta)",438.00,"0.0021"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CYANOPHYCEAE","Planktolyngbya",3407.00,"0.0129"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",50419.00,"0.2647"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",49.00,"0.0243"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"EUGLENOPHYCEAE","Euglena",2.00,"0.0136"
"ALS MELB","20-56146"," 6796585","Murray Mouth",30/11/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",195.00,"0.0155"
"ALS MELB","20-56146"," 6796585","Murray Mouth",,"TOTAL_ALGAE",,66270.00,"6.2782"
"ALS MELB","20-56146"," 6796585","Murray Mouth",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","20-56146"," 6796585","Murray Mouth",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
