"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"BACILLARIOPHYCEAE","Gyrosigma",2.00,"0.0027"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"BACILLARIOPHYCEAE","Naviculales",4.00,"0.0054"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",49.00,"0.0195"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0146"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pleurosigma",4.00,"0.0078"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",40031.00,"5.2841"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",49.00,"0.0122"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",60535.00,"3.6321"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",146.00,"0.0468"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1624683.00,"8.5295"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"DINOPHYCEAE","Dinoflagellates",2.00,"0.0390"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales",683.00,"1.3669"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",146.00,"0.0732"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"DINOPHYCEAE","Peridiniales",49.00,"0.2440"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1269.00,"0.1015"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",30/11/2020 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",49.00,"0.0048"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",,"TOTAL_ALGAE",,1727750.00,"19.384"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","20-56146"," 6796578","South Policeman Point/Seagull",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
