"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0692"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",1633.00,"0.6531"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0148"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",75210.00,"18.877"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",140524.00,"18.549"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",138545.00,"8.3127"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",396.00,"0.1187"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0158"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1336962.00,"7.0190"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",1534.00,"3.0677"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",742.00,"0.3711"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",14/12/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",49.00,"0.0039"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",,"TOTAL_ALGAE",,1695743.00,"57.073"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-59669"," 7281163","Villa de Yumpa",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
