"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",21/4/2022 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",195.00,"0.0390"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",21/4/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",146.00,"0.0439"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",21/4/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",21/4/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",3222.00,"0.1933"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",21/4/2022 0:00:00,"CYANOPHYCEAE","Planktolyngbya",3661.00,"0.0139"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",21/4/2022 0:00:00,"CYANOPHYCEAE","Pseudanabaena",1123.00,"0.0140"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",21/4/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",3808.00,"0.0199"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",21/4/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",195.00,"0.0156"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",,"TOTAL_ALGAE",,12399.00,"0.3521"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","22-19601"," 7428779","Tilley D/S Nth O/L",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
