"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",17420.00,"6.9679"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",48.00,"0.0145"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",65809.00,"8.6867"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"CHLOROPHYCEAE","Carteria",48.00,"0.0145"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",119036.00,"7.1421"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"CHLOROPHYCEAE","Oocystis",435.00,"0.1306"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",48.00,"0.0154"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1097455.00,"5.7616"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"DINOPHYCEAE","Gymnodiniales",484.00,"0.9677"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",48.00,"0.0241"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",581.00,"0.0464"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",48.00,"0.0048"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",21/4/2022 0:00:00,"OTHER PHYTOPLANKTON","Raphidophytes",48.00,"0.3387"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",,"TOTAL_ALGAE",,1301508.00,"30.115"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","22-19601"," 7428788","3.2km Sth of Salt Ck",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
