"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales - (5-10um)",537.00,"0.0429"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"BACILLARIOPHYCEAE","Naviculales",244.00,"0.3418"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",49.00,"0.0195"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",1709.00,"0.5127"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",439.00,"0.1103"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"CHLOROPHYCEAE","Botryococcus",39.00,"0.0038"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",293.00,"0.0175"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",244.00,"0.0039"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",98.00,"0.0312"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"CYANOPHYCEAE","Limnothrix/Geitlerinema/Anagnostidinema",109.00,"0.0019"
"ALS MELB","22-19601"," 7428774","Noonameena",20/4/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",146.00,"0.0117"
"ALS MELB","22-19601"," 7428774","Noonameena",,"TOTAL_ALGAE",,3907.00,"1.0974"
"ALS MELB","22-19601"," 7428774","Noonameena",,"TOTAL_POTENTIALLY_TOXIC_BGA",,109.00,"0.0019"
"ALS MELB","22-19601"," 7428774","Noonameena",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
