"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",50.00,"0.0699"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",4.00,"0.0016"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",100.00,"0.0250"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",100.00,"0.0131"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",699.00,"0.1748"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",15033.00,"0.9020"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",100.00,"0.0349"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",56.00,"0.0007"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1798.00,"0.0094"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",50.00,"0.0249"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",899.00,"0.0719"
"ALS MELB","21-25384"," 7007886","Bonneys",12/5/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",50.00,"0.0049"
"ALS MELB","21-25384"," 7007886","Bonneys",,"TOTAL_ALGAE",,18939.00,"1.3335"
"ALS MELB","21-25384"," 7007886","Bonneys",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-25384"," 7007886","Bonneys",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
