"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",4.00,"0.0007"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0680"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",4.00,"0.0015"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",6705.00,"0.4022"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"CHLOROPHYCEAE","Staurastrum",2.00,"0.0038"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",51.00,"0.0001"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",292.00,"0.0036"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1069.00,"0.0056"
"ALS MELB","21-25384"," 7007885","Noonameena",12/5/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",146.00,"0.0116"
"ALS MELB","21-25384"," 7007885","Noonameena",,"TOTAL_ALGAE",,8322.00,"0.4976"
"ALS MELB","21-25384"," 7007885","Noonameena",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-25384"," 7007885","Noonameena",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
