"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-25384"," 7007884","Long Point",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales - (5-10um)",50.00,"0.0039"
"ALS MELB","21-25384"," 7007884","Long Point",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Licmophora",4.00,"0.0033"
"ALS MELB","21-25384"," 7007884","Long Point",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",2.00,"0.0027"
"ALS MELB","21-25384"," 7007884","Long Point",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",4.00,"0.0016"
"ALS MELB","21-25384"," 7007884","Long Point",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",4.00,"0.0012"
"ALS MELB","21-25384"," 7007884","Long Point",12/5/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",50.00,"0.0029"
"ALS MELB","21-25384"," 7007884","Long Point",12/5/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",150.00,"0.0119"
"ALS MELB","21-25384"," 7007884","Long Point",12/5/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",50.00,"0.0049"
"ALS MELB","21-25384"," 7007884","Long Point",,"TOTAL_ALGAE",,314.00,"3.2940"
"ALS MELB","21-25384"," 7007884","Long Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-25384"," 7007884","Long Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
