"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0685"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",8670.00,"3.4678"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0146"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",2106.00,"0.2780"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"CHLOROPHYCEAE","Carteria",49.00,"0.0146"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",60247.00,"3.6148"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",147.00,"0.0470"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",735.00,"0.0027"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",25.00,"0.0003"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"CYANOPHYCEAE","Spirulina",549.00,"0.0031"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",493730.00,"2.5920"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",588.00,"11.755"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",2.00,"0.0039"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",735.00,"0.3673"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",12/5/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",735.00,"0.0587"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",,"TOTAL_ALGAE",,568465.00,"22.301"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-25384"," 7007877","1.8km W of Salt Ck",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
