Report ID: 265659,,,,,,,,,
Project ID: AWQC-141029,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,TKN as N,"TKN as Nitrogen",4.24,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Phosphorus - Total,"Phosphorus - Total",0.149,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",30.6,µg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",6.36,µg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll a",33.5,µg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll b",3.72,µg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",214,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",261,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Conductivity",98900,µS/cm
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",83900,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Chloride,"Chloride",41600,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Suspended Solids,"Suspended Solids",40,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Silica - Reactive,"Silica - Reactive",0.49,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,pH,"pH",8.2,pH units
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,pH,"Temperature at which pH is measured",22.1,°C
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Volatile Suspended Solids,"Fixed Solids",<1,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Volatile Suspended Solids,"Volatile Suspended Solids",40,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Turbidity,"Turbidity",17,NTU
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.003,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",<0.003,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Ammonia as N,"Ammonia as N",<0.005,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Nitrogen - Total,"Nitrogen - Total",4.24,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Dissolved Organic Carbon,"Dissolved Organic Carbon",20.3,mg/L
2019-007-8193,19/11/2019 10:10:00 AM,20/11/2019 10:32:05 AM,31525,EPA - Villa de Yumpa,,Total Organic Carbon,"Total Organic Carbon",27.7,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,TKN as N,"TKN as Nitrogen",1.81,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Phosphorus - Total,"Phosphorus - Total",0.117,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",32.6,µg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",7.59,µg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll a",36.1,µg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll b",4.64,µg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",105,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",123,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",2,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Conductivity & Total Dissolved Solids,"Conductivity",7910,µS/cm
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",4550,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Chloride,"Chloride",2420,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Suspended Solids,"Suspended Solids",56,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,Silica - Reactive,"Silica - Reactive",0.58,mg/L
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,pH,"pH",8.4,pH units
2019-007-8194,19/11/2019 02:10:00 PM,20/11/2019 10:33:29 AM,353180,EPA -  Tauwitchere,,pH,"Temperature at which pH is measured",22.1,°C
