Report ID: 264389,,,,,,,,,
Project ID: AWQC-140182,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,TKN as N,"TKN as Nitrogen",3.74,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Phosphorus - Total,"Phosphorus - Total",0.162,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",222,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",252,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",9,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Conductivity",94600,µS/cm
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",79000,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Chloride,"Chloride",39700,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Suspended Solids,"Suspended Solids",39,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Silica - Reactive,"Silica - Reactive",1.00,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,pH,"pH",8.4,pH units
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,pH,"Temperature at which pH is measured",22.4,°C
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Volatile Suspended Solids,"Fixed Solids",14,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Volatile Suspended Solids,"Volatile Suspended Solids",25,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Turbidity,"Turbidity",9.8,NTU
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.003,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",<0.003,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Ammonia as N,"Ammonia as N",<0.005,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Nitrogen - Total,"Nitrogen - Total",3.74,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Dissolved Organic Carbon,"Dissolved Organic Carbon",19.3,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Total Organic Carbon,"Total Organic Carbon",21.9,mg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",20.1,µg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",3.77,µg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll a",21.7,µg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll b",2.76,µg/L
2019-006-9534,23/10/2019 04:00:00 PM,24/10/2019 11:33:03 AM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,TKN as N,"TKN as Nitrogen",1.90,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Phosphorus - Total,"Phosphorus - Total",0.125,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",48.3,µg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",9.23,µg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll a",51.0,µg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll b",12.4,µg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",110,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",102,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",16,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Conductivity & Total Dissolved Solids,"Conductivity",1660,µS/cm
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",924,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Chloride,"Chloride",389,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Suspended Solids,"Suspended Solids",48,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Silica - Reactive,"Silica - Reactive",0.70,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,pH,"pH",9.0,pH units
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,pH,"Temperature at which pH is measured",22.5,°C
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Volatile Suspended Solids,"Fixed Solids",24,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Volatile Suspended Solids,"Volatile Suspended Solids",24,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Turbidity,"Turbidity",31,NTU
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",0.046,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.004,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Ammonia as N,"Ammonia as N",0.046,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Nitrogen - Total,"Nitrogen - Total",1.95,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Dissolved Organic Carbon,"Dissolved Organic Carbon",8.7,mg/L
2019-006-9535,23/10/2019 03:00:00 PM,24/10/2019 11:33:38 AM,353180,EPA -  Tauwitchere,,Total Organic Carbon,"Total Organic Carbon",16.1,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,TKN as N,"TKN as Nitrogen",1.46,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Phosphorus - Total,"Phosphorus - Total",0.075,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",145,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",176,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Conductivity",36500,µS/cm
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",24100,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Chloride,"Chloride",11900,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Silica - Reactive,"Silica - Reactive",0.15,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,pH,"pH",8.3,pH units
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,pH,"Temperature at which pH is measured",22.6,°C
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Turbidity,"Turbidity",3.8,NTU
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",0.012,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.003,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Ammonia as N,"Ammonia as N",0.012,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Nitrogen - Total,"Nitrogen - Total",1.47,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",10.7,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Total Organic Carbon,"Total Organic Carbon",11.7,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Volatile Suspended Solids,"Fixed Solids",<1,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Volatile Suspended Solids,"Volatile Suspended Solids",10,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Suspended Solids,"Suspended Solids",10,mg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Chlorophyll a & b,"Chlorophyll a",7.61,µg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Chlorophyll a & b,"Chlorophyll b",<0.1,µg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",7.13,µg/L
2019-006-9536,23/10/2019 02:10:00 PM,24/10/2019 11:32:45 AM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",0.62,µg/L
2019-006-9537,23/10/2019 09:40:00 AM,24/10/2019 11:33:20 AM,31526,EPA - Nth Jack Point,,TKN as N,"TKN as Nitrogen",4.84,mg/L
2019-006-9537,23/10/2019 09:40:00 AM,24/10/2019 11:33:20 AM,31526,EPA - Nth Jack Point,,Phosphorus - Total,"Phosphorus - Total",0.200,mg/L
2019-006-9537,23/10/2019 09:40:00 AM,24/10/2019 11:33:20 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",232,mg/L
2019-006-9537,23/10/2019 09:40:00 AM,24/10/2019 11:33:20 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",283,mg/L
2019-006-9537,23/10/2019 09:40:00 AM,24/10/2019 11:33:20 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-006-9537,23/10/2019 09:40:00 AM,24/10/2019 11:33:20 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-006-9537,23/10/2019 09:40:00 AM,24/10/2019 11:33:20 AM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Conductivity",101000,µS/cm
