Report ID: 258330,,,,,,,,,
Project ID: AWQC-138249,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,TKN as N,"TKN as Nitrogen",4.07,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Total,"Phosphorus - Total",0.180,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",55.1,µg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",18.2,µg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll a",64.4,µg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll b",6.67,µg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",197,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",240,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Conductivity",86900,µS/cm
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",70600,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Chloride,"Chloride",42600,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Suspended Solids,"Suspended Solids",39,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Silica - Reactive,"Silica - Reactive",1.78,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,pH,"pH",8.0,pH units
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,pH,"Temperature at which pH is measured",22.8,°C
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Volatile Suspended Solids,"Fixed Solids",9,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Volatile Suspended Solids,"Volatile Suspended Solids",30,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Turbidity,"Turbidity",22,NTU
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.003,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",<0.003,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Ammonia as N,"Ammonia as N",<0.005,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Nitrogen - Total,"Nitrogen - Total",4.07,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Dissolved Organic Carbon,"Dissolved Organic Carbon",17.9,mg/L
2019-004-9916,13/08/2019 09:40:00 AM,13/08/2019 05:29:05 PM,31525,EPA - Villa de Yumpa,,Total Organic Carbon,"Total Organic Carbon",25.1,mg/L
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,TKN as N,"TKN as Nitrogen",0.93,mg/L
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,Phosphorus - Total,"Phosphorus - Total",0.041,mg/L
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",26.4,µg/L
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",8.92,µg/L
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll a",31.2,µg/L
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll b",2.05,µg/L
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",105,mg/L
2019-004-9917,13/08/2019 02:00:00 PM,13/08/2019 05:29:44 PM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",128,mg/L
