"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",29/9/2022 0:00:00,"BACILLARIOPHYCEAE","Amphora",2.00,"0.0009"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",29/9/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales",197.00,"0.0394"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",29/9/2022 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0689"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",29/9/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",591.00,"0.0354"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",29/9/2022 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",542.00,"0.0086"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",29/9/2022 0:00:00,"CYANOPHYCEAE","Limnothrix/Geitlerinema/Anagnostidinema",63.00,"0.0011"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",29/9/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",2315.00,"0.0121"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",29/9/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",345.00,"0.0275"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",,"TOTAL_ALGAE",,4104.00,"0.1943"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",,"TOTAL_POTENTIALLY_TOXIC_BGA",,63.00,"0.0011"
"ALS_MELB","22-70934"," 7791232","Tilley Watercourse",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
