"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",195.00,"0.0977"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Cocconeis",2.00,"0.0008"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",5520.00,"2.2081"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",195.00,"0.0490"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",18173.00,"2.3988"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",49.00,"0.0122"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",13288.00,"0.7972"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",2.00,"0.0006"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",2443.00,"0.0092"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1578896.00,"8.2892"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",49.00,"0.9770"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",3957.00,"1.9785"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",635.00,"0.0508"
"ALS MELB","21-32332"," 7064959","Snipe Point",28/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Raphidophytes",537.00,"3.7616"
"ALS MELB","21-32332"," 7064959","Snipe Point",,"TOTAL_ALGAE",,1623941.00,"20.631"
"ALS MELB","21-32332"," 7064959","Snipe Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-32332"," 7064959","Snipe Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
